1417561982,0,-4370,240000,200,6000,,75.00,80.00,76.50
1417562012,0,-4370,246000,200,6000,,72.00,77.00,75.11
1417562042,0,-4370,252000,200,6000,,74.00,80.00,76.19
1417562072,0,-4370,258000,200,6000,,68.00,76.00,72.77
1417562102,0,-4370,264000,200,6000,,74.00,78.00,75.49
1417562132,0,-4370,270000,200,6000,,69.00,77.00,73.89
1417562162,0,-4370,276000,200,6000,,71.00,81.00,75.56
1417562192,0,-4370,282000,200,6000,,71.00,78.00,74.41
1417562222,0,-4370,288000,200,6000,,73.00,79.00,76.68
1417562252,0,-4370,294000,200,6000,,73.00,77.00,74.69
1417562282,0,-4370,300000,200,6000,,75.00,83.00,78.04
1417562312,0,-4370,306000,200,6000,,74.00,80.00,75.93
1417562342,0,-4370,312000,200,6000,,73.00,80.00,76.06
1417562372,0,-4370,318000,200,6000,,68.00,79.00,74.86
1417562402,0,-4370,324000,200,6000,,74.00,78.00,76.56
1417562432,0,-4370,330000,200,6000,,72.00,78.00,75.26
1417562462,0,-4370,336000,200,6000,,70.00,78.00,73.00
1417562492,0,-4370,342000,200,6000,,73.00,81.00,75.70
1417562522,0,-4370,348000,200,6000,,69.00,78.00,73.83
1417562552,0,-4370,354000,200,6000,,73.00,81.00,76.16
1417562582,0,-4370,360000,200,6000,,73.00,78.00,74.86
1417562612,0,-4370,366000,200,6000,,71.00,77.00,75.25
1417562642,0,-4370,372000,200,6000,,72.00,77.00,75.32
1417562672,0,-4370,378000,200,6000,,71.00,80.00,74.18
1417562702,0,-4370,384000,200,6000,,70.00,75.00,72.79
1417562732,0,-4370,390000,200,6000,,73.00,77.00,75.36
1417562762,0,-4370,396000,200,6000,,73.00,77.00,74.54
1417562792,0,-4370,402000,200,6000,,72.00,79.00,74.37
1417562822,0,-4370,408000,200,6000,,72.00,79.00,75.19
1417562852,0,-4370,414000,200,6000,,73.00,75.00,74.41
1417562882,0,-4370,420000,200,6000,,72.00,77.00,74.25
1417562912,0,-4370,426000,200,6000,,72.00,75.00,73.39
1417562942,0,-4370,432000,200,6000,,67.00,75.00,72.39
1417562972,0,-4370,438000,200,6000,,66.00,77.00,72.09
1417563002,0,-4370,444000,200,6000,,67.00,77.00,73.60
1417563032,0,-4370,450000,200,6000,,73.00,80.00,74.58
1417563062,0,-4370,456000,200,6000,,71.00,78.00,74.39
1417563092,0,-4370,462000,200,6000,,67.00,79.00,73.34
1417563122,0,-4370,468000,200,6000,,71.00,76.00,73.90
1417563152,0,-4370,474000,200,6000,,67.00,75.00,71.31
1417563182,0,-4370,480000,200,6000,,71.00,77.00,73.80
1417563212,0,-4370,486000,200,6000,,69.00,78.00,72.97
1417563242,0,-4370,492000,200,6000,,71.00,75.00,73.97
1417563272,0,-4370,498000,200,6000,,72.00,77.00,74.13
1417563302,0,-4370,504000,200,6000,,68.00,76.00,72.30
1417563332,0,-4370,510000,200,6000,,65.00,76.00,72.45
1417563362,0,-4370,516000,200,6000,,72.00,79.00,73.79
1417563392,0,-4370,522000,200,6000,,72.00,75.00,73.60
1417563422,0,-4370,528000,200,6000,,72.00,80.00,74.51
1417563452,0,-4370,534000,200,6000,,74.00,80.00,75.50
1417563482,0,-4370,540000,200,6000,,68.00,75.00,72.46
1417563512,0,-4370,546000,200,6000,,68.00,77.00,72.78
1417563542,0,-4370,552000,200,6000,,73.00,82.00,76.45
1417563572,0,-4370,558000,200,6000,,72.00,80.00,75.94
1417563602,0,-4370,564000,200,6000,,68.00,80.00,73.82
1417563632,0,-4370,570000,200,6000,,75.00,78.00,76.26
1417563662,0,-4370,576000,200,6000,,72.00,80.00,76.17
1417563692,0,-4370,582000,200,6000,,73.00,81.00,76.49
1417563722,0,-4370,588000,200,6000,,72.00,106.00,88.21
1417563752,0,-4370,594000,200,6000,,69.00,104.00,76.70
1417563782,0,-4370,600000,200,6000,,70.00,75.00,72.45
1417563812,0,-4370,606000,200,6000,,71.00,77.00,73.63
1417563842,0,-4370,612000,200,6000,,66.00,76.00,71.36
1417563872,0,-4370,618000,200,6000,,71.00,76.00,74.05
