1299622253,0,-4370,0,200,6000,,0.44,0.45,0.45
1299622283,0,-4370,6000,200,6000,,-2.821e-03,0.51,0.44
1299622313,0,-4370,12000,200,6000,,0.44,0.45,0.45
1299622343,0,-4370,18000,200,6000,,-6.097e-03,0.46,0.44
1299622373,0,-4370,24000,200,6000,,0.01,0.45,0.45
1299622403,0,-4370,30000,200,6000,,0.44,0.45,0.45
1299622433,0,-4370,36000,200,6000,,0.44,0.45,0.45
1299622463,0,-4370,42000,200,6000,,0.44,0.46,0.45
1299622493,0,-4370,48000,200,6000,,0.44,0.46,0.45
1299622523,0,-4370,54000,200,6000,,0.24,0.45,0.45
1299622553,0,-4370,60000,200,6000,,0.44,0.45,0.45
1299622583,0,-4370,66000,200,6000,,-7.007e-03,0.93,0.44
1299622613,0,-4370,72000,200,6000,,-5.733e-03,1.00,0.44
1299622643,0,-4370,78000,200,6000,,0.44,0.45,0.45
1299622673,0,-4370,84000,200,6000,,0.44,0.45,0.45
1299622703,0,-4370,90000,200,6000,,0.07,0.45,0.45
1299622733,0,-4370,96000,200,6000,,-5.369e-03,1.01,0.45
1299622763,0,-4370,102000,200,6000,,0.44,0.45,0.45
1299622793,0,-4370,108000,200,6000,,0.44,0.45,0.45
1299622823,0,-4370,114000,200,6000,,0.44,0.45,0.45
1299622853,0,-4370,120000,200,6000,,0.43,0.45,0.45
1299622883,0,-4370,126000,200,6000,,0.43,0.45,0.45
1299622913,0,-4370,132000,200,6000,,0.43,0.45,0.45
1299622943,0,-4370,138000,200,6000,,0.43,0.45,0.45
1299622973,0,-4370,144000,200,6000,,0.43,0.45,0.45
1299623003,0,-4370,150000,200,6000,,0.43,0.46,0.45
1299623033,0,-4370,156000,200,6000,,0.43,0.45,0.45
1299623063,0,-4370,162000,200,6000,,0.43,0.46,0.45
1299623093,0,-4370,168000,200,6000,,0.43,0.45,0.45
1299623123,0,-4370,174000,200,6000,,0.44,0.46,0.45
1299623153,0,-4370,180000,200,6000,,0.43,0.45,0.45
1299623183,0,-4370,186000,200,6000,,0.43,0.45,0.45
1299623213,0,-4370,192000,200,6000,,0.44,0.45,0.45
1299623243,0,-4370,198000,200,6000,,0.44,0.46,0.45
1299623273,0,-4370,204000,200,6000,,0.43,0.46,0.45
1299623303,0,-4370,210000,200,6000,,0.43,0.45,0.45
1299623333,0,-4370,216000,200,6000,,0.43,0.45,0.45
1299623363,0,-4370,222000,200,6000,,0.43,0.45,0.45
1299623393,0,-4370,228000,200,6000,,0.43,0.46,0.45
1299623423,0,-4370,234000,200,6000,,0.43,0.45,0.45
1299623453,0,-4370,240000,200,6000,,0.44,0.45,0.45
1299623483,0,-4370,246000,200,6000,,-6.279e-03,0.65,0.44
1299623513,0,-4370,252000,200,6000,,0.43,0.46,0.45
1299623543,0,-4370,258000,200,6000,,0.43,0.45,0.45
1299623573,0,-4370,264000,200,6000,,-0.01,0.65,0.44
1299623603,0,-4370,270000,200,6000,,0.43,0.45,0.45
1299623633,0,-4370,276000,200,6000,,0.43,0.46,0.45
1299623663,0,-4370,282000,200,6000,,-0.01,0.93,0.44
1299623693,0,-4370,288000,200,6000,,0.43,0.45,0.45
1299623723,0,-4370,294000,200,6000,,0.44,0.45,0.45
1299623753,0,-4370,300000,200,6000,,0.43,0.45,0.45
1299623783,0,-4370,306000,200,6000,,0.43,0.46,0.45
1299623813,0,-4370,312000,200,6000,,0.43,0.45,0.45
